 [QUOTE_READTIME], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.03349,0.00535,0.0737,-0.025830000000000002,0.00734, 0.146170, 0.000000, 0.470000, 4204 x 2929, 0.180000, 0.190000,440.0,26.42,26.74, 50 x 50,0.0,-0.9930200000000001,0.00162,0.01616,-0.00425,-0.12229000000000001, 0.105210, ,26.6,0.064
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.025169999999999998,0.00427,0.05825,-0.020040000000000002,0.00607, 0.146700, 1.000000, 0.140000, 1946 x 3133, 0.130000, 0.140000,442.0,28.43,28.81, 1 x 50,0.0,-0.9842700000000001,0.0029100000000000003,0.0347,-0.01038,-0.12546, 0.130050, ,28.6,0.069
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.0189,0.00324,0.04462,-0.01576,0.0036899999999999997, 0.146340, 1.000000, 0.100000, 3052 x 764, 0.090000, 0.100000,444.0,30.36,30.79, 50 x 50,31.73,-0.99344,0.00137,0.015059999999999999,-0.0045,-0.07318, 0.120320, 0.000000,30.6,0.074
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.0167,0.00293,0.04088,-0.0139,0.0035700000000000003, 0.147900, 1.000000, 0.070000, 921 x 3511, 0.080000, 0.090000,445.0,31.37,31.78, 1 x 50,0.0,-0.9934700000000001,0.0014199999999999998,0.01612,-0.00372,-0.06334, 0.124630, ,31.6,0.076
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.01542,0.00267,0.03636,-0.01291,0.00299, 0.149160, 4.000000, 0.080000, 707 x 3606, 0.070000, 0.080000,446.0,32.34,32.78, 1 x 3,0.0,-1.0,0.0,0.0,0.0,0.0, -0.000350, ,32.6,0.079
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.01152,0.00203,0.02912,-0.01011,0.00278, 0.150510, , 0.000000, 979 x 5419, 0.050000, 0.060000,448.0,34.34,34.91, 50 x 60,0.0,-0.98415,0.00252,0.035339999999999996,-0.01295,-0.08712, 0.156700, ,34.6,0.084
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00763,0.00149,0.01999,-0.006509999999999999,0.00213, 0.149320, 0.000000, 0.080000, 3818 x 820, 0.030000, 0.040000,450.0,36.36,36.78, 50 x 50,38.35,-0.99364,0.00118,0.014190000000000001,-0.00412,-0.01992, 0.141500, 1.000000,36.6,0.088
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00577,0.0011300000000000001,0.01495,-0.00506,0.0013599999999999999, 0.149750, , 0.000000, 4667 x 822, 0.020000, 0.030000,452.0,38.42,38.82, 50 x 1,0.0,-0.9857600000000001,0.00217,0.03298,-0.0129,-0.07381, 0.171600, ,38.6,0.093
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00331,0.00075,0.01029,-0.00344,0.00123, 0.148310, , 0.000000, 5117 x 375, 0.010000, 0.020000,454.0,40.33,40.9, 50 x 20,0.0,-0.98698,0.00197,0.03,-0.01228,-0.07253, 0.177100, ,40.6,0.098
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00313,0.00066,0.01015,-0.00337,0.00091, 0.151530, 0.000000, 0.050000, 4022 x 800, 0.010000, 0.020000,455.0,41.2,41.9, 60 x 50,0.0,-1.0,0.0,0.0,0.0,0.0, , ,41.6,0.101
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.0028699999999999997,0.00066,0.01004,-0.00391,0.00045999999999999996, 0.154920, , 0.000000, 4032 x 945, 0.010000, 0.020000,456.0,42.41,42.79, 4 x 3,0.0,-0.98916,0.00159,0.0253,-0.01036,-0.07075, 0.179680, ,42.6,0.103
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.0027300000000000002,0.00061,0.00921,-0.00305,0.00047999999999999996, 0.166220, 0.000000, 0.030000, 1384 x 5253, 0.010000, 0.020000,460.0,46.2,46.9, 60 x 20,45.18,-1.0,0.0,0.0,0.0,0.0, , 0.000000,46.6,0.113
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00229,0.00041,0.00594,-0.00256,5.9999999999999995e-05, 0.174860, 0.000000, 0.030000, 0 x 822, 0.010000, 0.010000,465.0,51.46,51.76, 4 x 50,0.0,-0.98916,0.0015,0.02617,-0.0123,-0.21269000000000002, 0.217280, ,51.6,0.125
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00236,0.00039,0.00588,-0.00305,-4e-05, 0.189930, 0.000000, 0.030000, 0 x 5889, 0.010000, 0.010000,470.0,56.42,56.82, 50 x 50,0.0,-0.9892799999999999,0.00135,0.02708,-0.013909999999999999,-0.35941, 0.239060, ,56.6,0.137
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00125,0.00026000000000000003,0.00506,-0.00278,0.00032, 0.217810, , 0.000000, 0 x 5412, 0.010000, 0.010000,480.0,66.39,66.82, 1 x 50,0.0,-0.99225,0.00098,0.02108,-0.01212,-0.45124, 0.267020, ,66.6,0.161
 2022-08-05 16:00,413.44, 2022-08-24,19.0,0.00065,0.00011,0.00286,-0.00115,0.00049, 0.230310, , 0.000000, 0 x 5720, 0.000000, 0.010000,490.0,76.35,76.81, 50 x 50,0.0,-0.9951399999999999,0.00066,0.01255,-0.00727,-0.20335999999999999, 0.284940, ,76.6,0.185
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.93704,2e-05,0.06945,-0.15093,7.08677, 1.795960, , 0.000000, 4 x 2, 213.420000, 213.760000,200.0,0.01,0.01, 0 x 9990,0.01,-0.00082,4e-05,0.00108,-0.0025,-0.00011, 0.918630, 0.000000,213.4,0.516
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9404600000000001,4e-05,0.06691,-0.11027999999999999,6.629010000000001, 1.697320, , 0.000000, 4 x 10, 208.360000, 208.740000,205.0,0.01,0.01, 0 x 4272,0.01,-0.00059,0.0,0.00162,-0.00268,0.0, 0.889290, 0.000000,208.4,0.504
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9435399999999999,0.0,0.06516,-0.12965,6.15079, 1.612770, , 0.000000, 2 x 10, 203.270000, 203.870000,210.0,0.01,0.01, 0 x 4008,0.01,-0.0008900000000000001,2e-05,0.0011,-0.00232,-5e-05, 0.859300, 0.000000,203.4,0.492
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.94695,8e-05,0.06311,-0.12972999999999998,5.69345, 1.528810, , 0.000000, 1 x 10, 198.390000, 198.750000,215.0,0.01,0.01, 0 x 4076,0.03,-0.00029,2e-05,0.0013800000000000002,-0.00262,-0.00033, 0.830790, 0.000000,198.4,0.48
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95052,2.9999999999999997e-05,0.0608,-0.15558,5.23077, 1.453300, , 0.000000, 2 x 2, 193.340000, 193.850000,220.0,0.01,0.01, 0 x 5446,0.01,-0.00035,2e-05,0.00161,-0.00305,-0.00033, 0.805410, 0.000000,193.4,0.468
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9529799999999999,0.0001,0.05877,-0.18082,4.77251, 1.384130, , 0.000000, 2 x 50, 188.420000, 188.840000,225.0,0.01,0.01, 0 x 4388,0.01,-0.00022,5.9999999999999995e-05,0.00139,-0.00298,-0.00018999999999999998, 0.776280, 0.000000,188.4,0.456
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95696,5.9999999999999995e-05,0.05454,-0.09957,4.40262, 1.295890, , 0.000000, 2 x 1, 183.280000, 183.800000,230.0,0.01,0.01, 0 x 1795,0.01,-0.0007599999999999999,5.9999999999999995e-05,0.00156,-0.00279,-9e-05, 0.749550, 0.000000,183.4,0.444
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9596899999999999,7e-05,0.05342,-0.13955,3.96377, 1.233890, , 0.000000, 10 x 2, 178.290000, 178.870000,235.0,0.01,0.01, 0 x 447,0.01,-0.0007700000000000001,0.0,0.0017800000000000001,-0.00317,0.0, 0.725970, 0.000000,178.4,0.432
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9625,0.00013000000000000002,0.051739999999999994,-0.13389,3.53575, 1.176840, , 0.000000, 2 x 2, 173.390000, 173.860000,240.0,0.01,0.02, 380 x 6644,0.01,-0.00042,-1e-05,0.00249,-0.00391,0.0, 0.721150, 0.000000,173.4,0.419
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9646600000000001,7e-05,0.05037,-0.12222000000000001,3.13193, 1.120180, , 0.000000, 4 x 2, 168.430000, 168.880000,245.0,0.01,0.02, 1819 x 6333,0.01,-0.00115,-1e-05,0.00312,-0.00371,-0.00065, 0.695240, 0.000000,168.4,0.407
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9673200000000001,0.00013000000000000002,0.04748,-0.10949,2.7673900000000002, 1.058540, , 0.000000, 4 x 1, 163.530000, 163.760000,250.0,0.01,0.02, 7048 x 6038,0.04,-0.00108,5.9999999999999995e-05,0.00283,-0.00398,0.0, 0.670160, 0.000000,163.4,0.395
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9708399999999999,0.00015,0.042089999999999995,-0.09121,2.45623, 0.985620, , 0.000000, 2 x 1, 158.320000, 158.830000,255.0,0.01,0.02, 7224 x 4184,0.03,-0.00117,0.0,0.003,-0.0038200000000000005,-0.00018, 0.646420, 0.000000,158.4,0.383
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9712799999999999,0.00023999999999999998,0.044289999999999996,-0.0929,2.0528299999999997, 0.960470, , 0.000000, 50 x 10, 153.350000, 154.050000,260.0,0.01,0.02, 9780 x 4152,0.03,-0.00108,9e-05,0.0026100000000000003,-0.00336,-0.0001, 0.622640, 0.000000,153.4,0.371
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9739,0.0002,0.04142,-0.08056,1.75427, 0.903090, , 0.000000, 4 x 1, 148.460000, 148.880000,265.0,0.01,0.02, 10306 x 290,0.02,-0.0013,5e-05,0.0030399999999999997,-0.00412,-0.00027, 0.597370, 0.000000,148.4,0.359
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9752700000000001,0.00029,0.042069999999999996,-0.07947,1.44239, 0.869020, , 0.000000, 50 x 50, 143.480000, 143.980000,270.0,0.02,0.03, 842 x 6240,0.02,-0.0015400000000000001,4e-05,0.00446,-0.005370000000000001,-5e-05, 0.599710, 6.000000,143.4,0.347
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9769399999999999,0.00027,0.04156,-0.07406,1.17707, 0.828050, , 0.000000, 50 x 50, 138.500000, 138.990000,275.0,0.02,0.03, 6805 x 4433,0.03,-0.0015199999999999999,5.9999999999999995e-05,0.00481,-0.00603,-0.00057, 0.575480, 400.000000,138.4,0.335
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.98014,0.0003,0.03551,-0.058210000000000005,0.95854, 0.763220, , 0.000000, 50 x 50, 133.370000, 133.950000,280.0,0.02,0.03, 9933 x 2800,0.05,-0.0019199999999999998,4e-05,0.00534,-0.00615,-0.00022999999999999998, 0.552600, 0.000000,133.4,0.323
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9810700000000001,0.00032,0.03628,-0.056979999999999996,0.74226, 0.732800, , 0.000000, 50 x 50, 128.490000, 128.900000,285.0,0.03,0.04, 951 x 8589,0.05,-0.00231,0.00011999999999999999,0.00647,-0.007659999999999999,-0.00073, 0.546250, 0.000000,128.4,0.311
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.98008,0.00045,0.04034,-0.061020000000000005,0.56167, 0.711730, , 0.000000, 50 x 4, 123.530000, 123.990000,290.0,0.03,0.04, 4237 x 4083,0.04,-0.00265,0.00011,0.0071400000000000005,-0.007859999999999999,-0.00029, 0.522820, 1.000000,123.4,0.299
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9808600000000001,0.00053,0.041010000000000005,-0.059820000000000005,0.41648, 0.680980, , 0.000000, 50 x 50, 118.540000, 119.020000,295.0,0.04,0.05, 321 x 5690,0.05,-0.00266,0.00022,0.00905,-0.00987,-0.0004, 0.511720, 6.000000,118.4,0.286
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9805299999999999,0.00056,0.04255,-0.05945,0.30276, 0.651080, 0.000000, 80.850000, 50 x 4, 113.560000, 114.030000,300.0,0.04,0.05, 5470 x 5869,0.05,-0.00321,0.00016,0.009059999999999999,-0.00972,-0.0009599999999999999, 0.488550, 6.000000,113.4,0.274
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.98008,0.00072,0.04503,-0.058960000000000005,0.21486999999999998, 0.622150, , 0.000000, 50 x 4, 108.590000, 109.030000,305.0,0.05,0.06, 1235 x 5664,0.06,-0.00318,0.00026000000000000003,0.010709999999999999,-0.01157,-0.00082, 0.475000, 1.000000,108.4,0.262
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.97998,0.00074,0.0462,-0.05798,0.15158, 0.592390, , 0.000000, 50 x 50, 103.590000, 104.040000,310.0,0.06,0.07, 1 x 9096,0.08,-0.00485,0.00023999999999999998,0.0125,-0.012709999999999999,-0.00081, 0.460220, 2.000000,103.4,0.25
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.97803,0.0008699999999999999,0.04955,-0.060289999999999996,0.11189, 0.567280, , 0.000000, 4 x 50, 98.610000, 99.070000,315.0,0.06,0.07, 5581 x 4560,0.07,-0.00412,0.00028,0.0137,-0.01222,-0.00109, 0.436600, 0.000000,98.4,0.238
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9778100000000001,0.00093,0.05152999999999999,-0.05975,0.08728, 0.539840, 0.000000, 73.300000, 50 x 50, 93.500000, 94.200000,320.0,0.07,0.08, 4853 x 5233,0.08,-0.0052899999999999996,0.00037,0.01535,-0.01415,-0.00112, 0.421200, 1.000000,93.4,0.226
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9787799999999999,0.0010199999999999999,0.049569999999999996,-0.05314,0.06907, 0.499200, 0.000000, 87.380000, 50 x 50, 88.520000, 89.070000,325.0,0.08,0.09, 8316 x 4568,0.1,-0.00603,0.00044,0.017830000000000002,-0.016069999999999997,-0.00209, 0.403310, 5.000000,88.4,0.214
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.97464,0.00123,0.05732999999999999,-0.05936,0.07708, 0.484120, 0.000000, 76.980000, 10 x 50, 83.500000, 84.230000,330.0,0.1,0.11, 452 x 8158,0.09,-0.007859999999999999,0.0005099999999999999,0.02141,-0.0184,-0.00228, 0.390620, 27.000000,83.4,0.202
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.97721,0.00118,0.05246,-0.04992,0.07902999999999999, 0.440710, , 0.000000, 1 x 50, 78.640000, 78.920000,335.0,0.11,0.12, 7092 x 5062,0.14,-0.00939,0.0006900000000000001,0.02477,-0.01944,-0.00212, 0.371840, 3.000000,78.4,0.19
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9697600000000001,0.0015400000000000001,0.06862,-0.06552000000000001,0.10171000000000001, 0.438920, 0.000000, 47.620000, 90 x 90, 73.590000, 74.280000,340.0,0.13,0.14, 6103 x 4795,0.15,-0.0105,0.00075,0.028310000000000002,-0.02174,-0.00238, 0.355540, 26.000000,73.4,0.178
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.96596,0.00182,0.07425,-0.06698,0.1183, 0.415270, 0.000000, 59.880000, 90 x 50, 68.630000, 69.310000,345.0,0.16,0.17, 421 x 6695,0.16,-0.0138,0.00099,0.03508,-0.025769999999999998,-0.00358, 0.341950, 22.000000,68.4,0.166
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9678200000000001,0.00176,0.07092999999999999,-0.062279999999999995,0.12024000000000001, 0.402500, , 0.000000, 90 x 2, 67.700000, 68.140000,346.0,0.16,0.17, 6560 x 1184,0.19,-0.01356,0.00106,0.03553,-0.026180000000000002,-0.00321, 0.336460, 15.000000,67.4,0.163
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.96446,0.0019199999999999998,0.07712000000000001,-0.06675,0.12827, 0.398920, , 0.000000, 50 x 50, 65.750000, 66.200000,348.0,0.17,0.18, 8402 x 1952,0.33,-0.01469,0.0011,0.03718,-0.027,-0.0038200000000000005, 0.330100, 0.000000,65.4,0.158
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.96299,0.00196,0.07991000000000001,-0.06917000000000001,0.13124, 0.396750, , 0.000000, 90 x 50, 64.660000, 65.340000,349.0,0.18,0.19, 5225 x 3784,0.18,-0.015119999999999998,0.0011300000000000001,0.0391,-0.0282,-0.00415, 0.328190, 3.000000,64.4,0.156
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.96386,0.00203,0.07907,-0.06732,0.13529000000000002, 0.388770, 0.000000, 49.040000, 50 x 50, 63.770000, 64.200000,350.0,0.18,0.19, 7622 x 1220,0.18,-0.01548,0.00119,0.039310000000000005,-0.028380000000000002,-0.00435, 0.323000, 25.000000,63.4,0.153
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.96155,0.0020800000000000003,0.08219,-0.07028,0.13846, 0.386850, , 0.000000, 90 x 90, 62.670000, 63.360000,351.0,0.19,0.2, 9325 x 2687,0.23,-0.01655,0.00122,0.04144,-0.029110000000000004,-0.0044399999999999995, 0.321010, 0.000000,62.4,0.151
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9621200000000001,0.0021100000000000003,0.08171,-0.06869,0.14188, 0.379980, , 0.000000, 50 x 50, 61.780000, 62.220000,352.0,0.2,0.21, 6481 x 3364,0.22,-0.01771,0.0013,0.04297,-0.03057,-0.00413, 0.318160, 20.000000,61.4,0.149
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9605,0.00228,0.08522,-0.07072,0.14553, 0.377370, , 0.000000, 50 x 50, 60.870000, 61.190000,353.0,0.21,0.22, 2595 x 4845,0.26,-0.01803,0.00141,0.04557,-0.030930000000000003,-0.0049700000000000005, 0.316270, 0.000000,60.4,0.146
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95973,0.00229,0.0866,-0.07082000000000001,0.14876, 0.372960, , 0.000000, 50 x 50, 59.880000, 60.190000,354.0,0.22,0.23, 1692 x 5228,0.25,-0.01886,0.00147,0.04696,-0.032619999999999996,-0.005220000000000001, 0.313590, 0.000000,59.4,0.144
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95811,0.00238,0.0887,-0.07167000000000001,0.15217999999999998, 0.368500, 0.000000, 43.440000, 50 x 50, 58.890000, 59.210000,355.0,0.23,0.24, 1389 x 4970,0.26,-0.01976,0.00151,0.04943,-0.03341,-0.005520000000000001, 0.310690, 12.000000,58.4,0.141
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95711,0.00242,0.09049,-0.07278,0.155, 0.363410, , 0.000000, 50 x 50, 57.900000, 58.220000,356.0,0.24,0.25, 1599 x 4777,0.59,-0.020980000000000002,0.00157,0.05126,-0.03453,-0.005529999999999999, 0.307070, 0.000000,57.4,0.139
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9558399999999999,0.00257,0.09191,-0.07347000000000001,0.15763, 0.360210, 0.000000, 52.800000, 50 x 50, 56.910000, 57.240000,357.0,0.25,0.26, 1613 x 5135,0.3,-0.021490000000000002,0.00165,0.05244,-0.03533,-0.0056, 0.303920, 0.000000,56.4,0.137
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95535,0.0026100000000000003,0.09412000000000001,-0.0735,0.16062, 0.355280, 0.000000, 55.210000, 50 x 50, 55.920000, 56.250000,358.0,0.26,0.27, 3654 x 4343,0.34,-0.02285,0.0018,0.05471,-0.03617,-0.00539, 0.301090, 1.000000,55.4,0.134
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9547700000000001,0.00265,0.09493,-0.07381,0.16351, 0.349830, 0.000000, 26.380000, 50 x 50, 54.940000, 55.230000,359.0,0.27,0.28, 3744 x 2095,0.28,-0.02332,0.00185,0.05674,-0.03751,-0.00598, 0.298560, 12.000000,54.4,0.132
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.95225,0.0028399999999999996,0.09773,-0.07559,0.1668, 0.346620, 0.000000, 49.740000, 50 x 50, 53.950000, 54.280000,360.0,0.28,0.29, 6161 x 488,0.3,-0.02482,0.00195,0.058929999999999996,-0.03874,-0.00595, 0.295290, 24.000000,53.4,0.129
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9467200000000001,0.00301,0.10772000000000001,-0.08417000000000001,0.16810999999999998, 0.352040, 2.000000, 53.250000, 90 x 50, 52.970000, 53.480000,361.0,0.3,0.31, 1456 x 6143,0.39,-0.026680000000000002,0.00207,0.0623,-0.04065,-0.006790000000000001, 0.293600, 0.000000,52.4,0.127
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9495100000000001,0.00297,0.1028,-0.07741,0.17156, 0.338010, 0.000000, 44.700000, 50 x 50, 51.980000, 52.310000,362.0,0.31,0.32, 5761 x 360,0.39,-0.02727,0.0021899999999999997,0.06431,-0.0408,-0.006640000000000001, 0.289500, 3.000000,51.4,0.124
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.94801,0.00313,0.10564000000000001,-0.07826,0.17457, 0.334420, 0.000000, 37.120000, 50 x 50, 51.000000, 51.330000,363.0,0.33,0.34, 1905 x 4150,0.34,-0.029110000000000004,0.0023,0.06749,-0.04349,-0.00771, 0.287880, 1.000000,50.4,0.122
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9467,0.0032600000000000003,0.108,-0.07939,0.17649, 0.330660, 0.000000, 26.610000, 50 x 50, 50.020000, 50.350000,364.0,0.35,0.36, 1477 x 6843,0.37,-0.03071,0.0024100000000000002,0.07092999999999999,-0.04531,-0.007659999999999999, 0.285410, 1.000000,49.4,0.12
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9444100000000001,0.00335,0.11052000000000001,-0.08055,0.17945999999999998, 0.326230, 0.000000, 33.830000, 50 x 50, 49.040000, 49.370000,365.0,0.36,0.38, 7326 x 9656,0.41,-0.03221,0.00251,0.07399,-0.046060000000000004,-0.00822, 0.281960, 3.000000,48.4,0.117
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.94294,0.00343,0.11338,-0.08158,0.18077000000000001, 0.322490, 0.000000, 39.290000, 50 x 50, 48.060000, 48.390000,366.0,0.38,0.4, 6660 x 7230,0.4,-0.03467,0.0027,0.07643,-0.04815,-0.00878, 0.279850, 8.000000,47.4,0.115
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9415600000000001,0.00365,0.11598,-0.08348,0.1832, 0.318190, 0.000000, 28.690000, 50 x 50, 47.080000, 47.410000,367.0,0.41,0.42, 303 x 8935,0.47,-0.03664,0.00279,0.08052999999999999,-0.05038,-0.00955, 0.277400, 5.000000,46.4,0.112
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.93915,0.0037600000000000003,0.11982000000000001,-0.08485,0.18463, 0.314630, 0.000000, 39.050000, 50 x 50, 46.110000, 46.430000,368.0,0.43,0.44, 2553 x 926,0.46,-0.038439999999999995,0.00301,0.08423,-0.05119,-0.00925, 0.275200, 2.000000,45.4,0.11
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.93674,0.0039,0.12278,-0.08552,0.18655, 0.310590, 0.000000, 30.640000, 50 x 50, 45.130000, 45.460000,369.0,0.45,0.46, 5572 x 190,0.63,-0.04024,0.00315,0.08738,-0.052879999999999996,-0.01026, 0.271980, 17.000000,44.4,0.107
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9347700000000001,0.00402,0.12703,-0.08716,0.18814, 0.306830, 0.000000, 42.350000, 50 x 50, 44.160000, 44.490000,370.0,0.48,0.49, 3409 x 942,0.49,-0.0429,0.0033200000000000005,0.09225,-0.055229999999999994,-0.01059, 0.269740, 80.000000,43.4,0.105
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9325100000000001,0.00419,0.13104000000000002,-0.0892,0.18975, 0.303690, 0.000000, 41.420000, 50 x 50, 43.200000, 43.520000,371.0,0.51,0.52, 2162 x 2448,0.55,-0.044739999999999995,0.0035299999999999997,0.09688,-0.05752,-0.0115, 0.267530, 375.000000,42.4,0.103
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9297799999999999,0.00435,0.13410999999999998,-0.09072000000000001,0.1906, 0.299560, 0.000000, 24.490000, 50 x 50, 42.230000, 42.550000,372.0,0.54,0.55, 2328 x 741,0.54,-0.04803,0.00372,0.10088,-0.05967000000000001,-0.0118, 0.265610, 45.000000,41.4,0.1
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.928,0.00451,0.13625,-0.09129,0.19174000000000002, 0.298030, 0.000000, 23.550000, 50 x 50, 41.740000, 42.070000,372.5,0.56,0.57, 332 x 4370,0.75,-0.04924,0.0038399999999999997,0.10400999999999999,-0.06126,-0.01237, 0.265110, 0.000000,40.9,0.099
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9267799999999999,0.0045899999999999995,0.13912,-0.09272999999999999,0.19212, 0.296800, 0.000000, 30.170000, 50 x 50, 41.270000, 41.590000,373.0,0.57,0.59, 7045 x 1362,0.68,-0.050660000000000004,0.00395,0.10630999999999999,-0.06235,-0.01248, 0.263900, 10.000000,40.4,0.098
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9244600000000001,0.00479,0.14179,-0.09353,0.19287, 0.292080, 0.000000, 41.100000, 95 x 50, 40.300000, 40.590000,374.0,0.61,0.62, 1984 x 733,0.66,-0.0542,0.00415,0.11109000000000001,-0.06543,-0.01396, 0.261720, 160.000000,39.4,0.095
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.92064,0.0049700000000000005,0.14731,-0.09668,0.19344, 0.290140, 1.000000, 36.960000, 1 x 97, 39.360000, 39.650000,375.0,0.65,0.66, 2628 x 428,0.65,-0.05716,0.0044,0.1163,-0.06721,-0.01433, 0.259410, 544.000000,38.4,0.093
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9171799999999999,0.00519,0.15191,-0.09881000000000001,0.19491, 0.286350, 0.000000, 32.120000, 50 x 50, 38.380000, 38.700000,376.0,0.69,0.7, 1622 x 150,0.74,-0.061079999999999995,0.00461,0.12147999999999999,-0.07071000000000001,-0.015390000000000001, 0.257370, 119.000000,37.4,0.091
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9141100000000001,0.0054600000000000004,0.15589,-0.10046000000000001,0.1959, 0.282010, 0.000000, 26.250000, 95 x 100, 37.440000, 37.710000,377.0,0.73,0.74, 5513 x 120,0.77,-0.06454,0.00487,0.12675,-0.07227,-0.01653, 0.254800, 2.000000,36.4,0.088
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9132899999999999,0.00554,0.15859,-0.10122,0.19572, 0.280760, 0.000000, 16.300000, 95 x 95, 36.960000, 37.230000,377.5,0.76,0.77, 2254 x 300,1.7,-0.06695,0.0050799999999999994,0.13046,-0.07512,-0.01634, 0.253770, 0.000000,35.9,0.087
 2022-08-05 16:00,413.44, 2022-08-26,21.0,0.9102399999999999,0.00571,0.16261,-0.10384000000000002,0.19602999999999998, 0.280140, 50.000000, 35.430000, 50 x 50, 36.490000, 36.800000,378.0,0.78,0.8, 2614 x 925,0.77,-0.06849,0.005220000000000001,0.13344,-0.07617,-0.01706, 0.253500, 66.000000,35.4,0.086
